        68         68         18
        68         68         19
        68         68         21
        68         68         23
        68         68         27
        68         68         29
        69         69          7
        69         69          8
        69         69          9
        69         69         10
        69         69         11
        69         69         14
        69         69         25
        69         69         26
        69         69         29
        70         70          4
        70         70          5
        70         70          8
        70         70         10
        70         70         11
        70         70         14
        70         70         15
        70         70         17
        70         70         18
        70         70         21
        70         70         29
        71         71          0
        71         71          1
        71         71          2
        71         71          3
        71         71          5
        71         71          8
        71         71          9
        71         71         11
        71         71         14
        71         71         17
        72         72          8
        72         72          9
        72         72         11
        72         72         21
        72         72         26
        72         72         28
        72         72         29
        73         73          1
        73         73          8
        73         73          9
        73         73         11
        73         73         14
        73         73         21
        73         73         23
        73         73         28
        73         73         29
        74         74          5
        74         74          8
        74         74         14
        74         74         17
        74         74         23
        74         74         28
        74         74         29
        75         75          0
        75         75          3
        75         75          4
        75         75          6
        75         75          7
        75         75          8
        75         75          9
        75         75         10
        75         75         11
        75         75         12
        75         75         14
        75         75         17
        75         75         18
        75         75         25
        75         75         29
        76         76          3
        76         76          5
        76         76          7
        76         76          8
        76         76          9
        76         76         11
        76         76         28
        77         77          6
        77         77          9
        77         77         14
        77         77         27
        78         78          3
        78         78          5
        78         78          7
        78         78          8
        78         78          9
        78         78         10
        78         78         12
        78         78         17
        78         78         22
        78         78         23
        78         78         28
        79         79          3
        79         79          8
        79         79          9
        79         79         11
        79         79         17
        79         79         18
        79         79         20
        79         79         21
        79         79         22
        79         79         26
        79         79         28
        79         79         29
        80         80          1
        80         80          5
        80         80         11
        80         80         16
        80         80         17
        80         80         23
        80         80         25
        80         80         26
        80         80         29
        81         81          9
        81         81         13
        81         81         14
        82         82          0
        82         82          3
        82         82          4
        82         82          8
        82         82         12
        82         82         21
        82         82         22
        82         82         25
        82         82         28
        82         82         29
        83         83          3
        83         83          5
        83         83          8
        83         83          9
        83         83         11
        83         83         13
        83         83         14
        83         83         24
        83         83         25
        83         83         28
        84         84          3
        84         84          4
        84         84         11
        84         84         14
        84         84         18
        84         84         19
        84         84         20
        84         84         22
        84         84         27
        85         85          3
        85         85          6
        85         85          8
        85         85          9
        85         85         14
        85         85         26
        85         85         28
        86         86          3
        86         86          8
        86         86         11
        86         86         16
        86         86         19
        86         86         20
        86         86         23
        86         86         27
        87         87          0
        87         87          8
        87         87          9
        87         87         10
        87         87         11
        87         87         12
        87         87         18
        87         87         25
        87         87         28
        87         87         29
        88         88          5
        88         88          8
        88         88          9
        88         88         11
        88         88         14
        88         88         21
        88         88         26
        88         88         28
        88         88         29
        89         89          3
        89         89          9
        89         89         11
        89         89         14
        89         89         21
        89         89         28
        89         89         29
        90         90          3
        90         90          5
        90         90          8
        90         90          9
        90         90         11
        90         90         12
        90         90         18
        90         90         20
        90         90         21
        90         90         22
        90         90         24
        90         90         28
        90         90         29
        91         91          3
        91         91          4
        91         91          5
        91         91          7
        91         91          8
        91         91          9
        91         91         14
        91         91         17
        91         91         21
        91         91         23
        91         91         29
        92         92          3
        92         92          9
        92         92         11
        92         92         17
        92         92         18
        92         92         19
        92         92         21
        92         92         26
        92         92         28
        93         93          0
        93         93          8
        93         93         11
        93         93         17
        93         93         23
        93         93         25
        93         93         28
        93         93         29
        94         94          3
        94         94         17
        94         94         19
        94         94         26
        94         94         29
        95         95          5
        95         95          8
        95         95         10
        95         95         11
        95         95         13
        95         95         14
        95         95         15
        95         95         17
        95         95         23
        95         95         26
        95         95         28
        95         95         29
        96         96          3
        96         96          5
        96         96          6
        96         96         10
        96         96         11
        96         96         13
        96         96         14
        96         96         23
        96         96         26
        97         97          6
        97         97          7
        97         97          8
        97         97          9
        97         97         10
        97         97         11
        97         97         14
        97         97         16
        97         97         17
        97         97         25
        97         97         27
        97         97         28
        97         97         29
        98         98          5
        98         98          8
        98         98         11
        98         98         12
        98         98         14
        98         98         17
        98         98         28
        99         99          0
        99         99          3
        99         99          5
        99         99          8
        99         99         11
        99         99         12
        99         99         13
        99         99         15
        99         99         19
        99         99         24
        99         99         25
        99         99         29
       100        100          0
       100        100          3
       100        100          6
       100        100          7
       100        100          8
       100        100          9
       100        100         11
       100        100         17
       100        100         22
       100        100         23
       100        100         29
       101        101          0
       101        101          3
       101        101          8
       101        101         11
       101        101         14
       101        101         17
       101        101         21
       101        101         23
       101        101         28
       101        101         29
       102        102          6
       102        102          8
       102        102          9
       102        102         12
       102        102         13
       102        102         14
       102        102         21
       102        102         22
       102        102         23
       102        102         28
       102        102         29
       103        103          3
       103        103          5
       103        103          6
       103        103          8
       103        103         11
       103        103         17
       103        103         20
       103        103         21
       103        103         24
       103        103         29
       104        104          5
       104        104         10
       104        104         12
       104        104         14
       104        104         20
       105        105          0
       105        105          3
       105        105          7
       105        105          8
       105        105          9
       105        105         15
       105        105         22
       105        105         23
       105        105         26
       105        105         27
       105        105         29
       106        106          3
       106        106          6
       106        106          7
       106        106         17
       107        107          3
       107        107          8
       107        107         11
       107        107         12
       107        107         17
       107        107         18
       107        107         19
       107        107         21
       107        107         27
       107        107         28
       108        108          3
       108        108          4
       108        108          9
       108        108         13
       108        108         17
       108        108         26
       108        108         27
       109        109          1
       109        109          3
       109        109          7
       109        109          8
       109        109         11
       109        109         12
       109        109         13
       109        109         14
       109        109         17
       109        109         18
       109        109         19
       109        109         25
       109        109         26
       109        109         27
       109        109         28
       110        110          0
       110        110          5
       110        110          7
       110        110          8
       110        110          9
       110        110         11
       110        110         13
       110        110         14
       110        110         21
       110        110         22
       110        110         23
       110        110         25
       110        110         27
       110        110         28
       110        110         29
       111        111          3
       111        111          6
       111        111          8
       111        111         11
       111        111         14
       111        111         17
       111        111         18
       111        111         25
       111        111         26
       111        111         28
       111        111         29
       112        112          3
       112        112          8
       112        112         14
       112        112         22
       112        112         28
       113        113          0
       113        113          5
       113        113          8
       113        113          9
       113        113         11
       113        113         14
       113        113         19
       113        113         23
       113        113         26
       113        113         27
       113        113         29
       114        114          0
       114        114          3
       114        114          7
       114        114          8
       114        114         10
       114        114         11
       114        114         12
       114        114         13
       114        114         14
       114        114         17
       114        114         22
       114        114         28
       114        114         29
       115        115          3
       115        115          7
       115        115         10
       115        115         12
       115        115         14
       115        115         18
       115        115         22
       115        115         23
       116        116          0
       116        116          1
       116        116          6
       116        116          8
       116        116          9
       116        116         28
       117        117          3
       117        117          4
       117        117          6
       117        117          7
       117        117          8
       117        117          9
       117        117         11
       117        117         14
       117        117         17
       117        117         18
       117        117         28
       117        117         29
       118        118          0
       118        118          3
       118        118          8
       118        118          9
       118        118         11
       118        118         19
       118        118         26
       118        118         29
       119        119          3
       119        119          4
       119        119          6
       119        119          7
       119        119          8
       119        119          9
       119        119         11
       119        119         16
       119        119         17
       119        119         25
       119        119         29
       120        120          0
       120        120          4
       120        120          5
       120        120          8
       120        120         11
       120        120         17
       120        120         21
       120        120         23
       120        120         28
       121        121          0
       121        121          3
       121        121          8
       121        121          9
       121        121         11
       121        121         13
       121        121         14
       121        121         16
       121        121         17
       121        121         21
       121        121         22
       121        121         28
       121        121         29
       122        122          5
       122        122         11
       122        122         14
       123        123          3
       123        123          8
       123        123         11
       123        123         12
       123        123         14
       123        123         17
       123        123         23
       123        123         25
       123        123         29
       124        124          3
       124        124          4
       124        124         11
       124        124         17
       124        124         19
       124        124         21
       124        124         26
       124        124         29
       125        125          3
       125        125          8
       125        125         14
       125        125         21
       125        125         28
       126        126         11
       126        126         13
       126        126         17
       126        126         20
       126        126         21
       126        126         25
       126        126         26
       127        127          3
       127        127         21
       127        127         23
       128        128          6
       128        128          7
       128        128          8
       128        128          9
       128        128         14
       128        128         17
       128        128         18
       129        129          3
       129        129          5
       129        129         10
       129        129         11
       129        129         20
       129        129         21
       129        129         26
       129        129         29
       130        130          3
       130        130          8
       130        130          9
       130        130         13
       130        130         19
       130        130         25
       130        130         28
       131        131          3
       131        131          5
       131        131          7
       131        131          8
       131        131          9
       131        131         14
       131        131         23
       131        131         28
       131        131         29
       132        132          3
       132        132          6
       132        132          8
       132        132         13
       132        132         19
       132        132         21
       132        132         23
       133        133          8
       133        133         11
       133        133         13
       133        133         17
       133        133         27
       133        133         28
       134        134          0
       134        134          3
       134        134          8
       134        134         11
       134        134         17
       134        134         26
       134        134         28
       135        135          3
       135        135          5
       135        135          6
       135        135          9
       135        135         11
       135        135         12
       135        135         21
       135        135         22
       135        135         23
       135        135         26
       135        135         27
       135        135         29
       136        136          3
       136        136          8
       136        136         10
       136        136         11
       136        136         21
       136        136         23
       136        136         24
       137        137          0
       137        137          3
       137        137          7
       137        137         12
       137        137         14
       137        137         20
       137        137         26
       137        137         29
       138        138          5
       138        138          6
       138        138         11
       138        138         12
       138        138         17
       138        138         21
       138        138         22
       138        138         23
       138        138         26
       139        139          3
       139        139          7
       139        139          9
       139        139         13
       139        139         17
       139        139         21
       139        139         22
       139        139         24
       139        139         29
       140        140          0
       140        140          5
       140        140          7
       140        140          8
       140        140          9
       140        140         12
       140        140         14
       140        140         17
       140        140         21
       140        140         22
       140        140         23
       140        140         24
       140        140         28
       140        140         29
       141        141          7
       141        141          8
       141        141         11
       141        141         17
       141        141         23
       141        141         24
       141        141         25
       141        141         26
       141        141         28
       142        142          3
       142        142          8
       142        142         11
       142        142         12
       142        142         14
       142        142         15
       142        142         16
       142        142         17
       142        142         21
       142        142         28
       142        142         29
       143        143          6
       143        143          8
       143        143          9
       143        143         11
       143        143         28
       143        143         29
       144        144          0
       144        144          1
       144        144          3
       144        144          4
       144        144          8
       144        144          9
       144        144         11
       144        144         14
       144        144         21
       144        144         24
       144        144         25
       145        145          0
       145        145          7
       145        145          8
       145        145         14
       145        145         17
       145        145         18
       145        145         19
       145        145         23
       145        145         28
       145        145         29
       146        146          0
       146        146          8
       146        146         17
       146        146         19
       146        146         20
       146        146         23
       146        146         25
       146        146         28
       146        146         29
       147        147         10
       147        147         21
       147        147         28
       148        148          3
